"iso3","count_respondents","scope","gender","quintile","indicator","value"
"PER",1043,"urban","all","total","we_trucked",2070.04613295975
"PER",1043,"urban","all","total","satisfied_service",0
"PER",1043,"urban","all","total","unsatisfied_service",0
"PER",1043,"urban","all","total","improved_san",94.7295211582983
"PER",1043,"urban","all","total","no_san_access",2.522583640625
"PER",1043,"urban","all","total","open_def",0.411712467081665
"PER",1043,"urban","all","total","sewage_treated",9.67000136534806
"PER",1043,"urban","all","total","sewage_contaminates",28.1501187691501
"PRY",440,"rural","all","total","twe_usd_pc",1.57332400154605
"PRY",440,"rural","all","total","twe_usd",6.08071720928387
"PRY",440,"rural","all","total","access_water_piped_home",55.628375628916
"PRY",440,"rural","all","total","access_water_piped_plot",5.59309737213958
"PRY",440,"rural","all","total","water_on_premises",28.1322921759896
"PRY",440,"rural","all","total","water_distr",66.9537820937712
"PRY",440,"rural","all","total","consume_distr",61.2214730010556
"PRY",440,"rural","all","total","consume_other",1.28926462003196
"PRY",440,"rural","all","total","consume_bottled",4.10160634148818
"PRY",440,"rural","all","total","consume_delivered",0.079891322476076
"PRY",440,"rural","all","total","consume_impspring",0.466717517548529
"PRY",440,"rural","all","total","consume_impwell",18.3018883218959
"PRY",440,"rural","all","total","consume_publictap",6.74587687665537
"PRY",440,"rural","all","total","consume_rain",0.333809691844392
"PRY",440,"rural","all","total","consume_unimproved",7.45947230700393
"PRY",440,"rural","all","total","ou_bottled",0
"PRY",440,"rural","all","total","ou_delivered",0
"PRY",440,"rural","all","total","ou_distr",64.5622213510876
"PRY",440,"rural","all","total","ou_impspring",0.202803277310983
"PRY",440,"rural","all","total","ou_impwell",16.7340557016643
"PRY",440,"rural","all","total","ou_other",3.83133517786603
"PRY",440,"rural","all","total","ou_publictap",6.41507254118904
"PRY",440,"rural","all","total","ou_rain",0.29038371696987
"PRY",440,"rural","all","total","ou_unimproved",7.96412823391212
"PRY",440,"rural","all","total","san_ecolatrine",3.21895187665369
"PRY",440,"rural","all","total","san_exclusive",96.3789248138466
"PRY",440,"rural","all","total","san_implatrine",10.5821838977263
"PRY",440,"rural","all","total","san_other",3.25680891233784
"PRY",440,"rural","all","total","san_septic",67.6781020075382
"PRY",440,"rural","all","total","san_sewer",4.64129783935471
"PRY",440,"rural","all","total","san_unimp",10.0414394928411
"PRY",440,"rural","all","total","improved_w_access",91.2512630729641
"PRY",440,"rural","all","total","water_daily",56.0088779180479
"PRY",440,"rural","all","total","w_dist_treatment",15.2488148306373
"PRY",440,"rural","all","total","w_treatment",30.1954679135622
"PRY",440,"rural","all","total","reason_w_treatment_taste",1.42271476287598
"PRY",440,"rural","all","total","reason_w_treatment_color",0.475627260508728
"PRY",440,"rural","all","total","reason_w_treatment_quality",12.1773333165051
"PRY",440,"rural","all","total","reason_w_treatment_continuity",1.01770087219079
"PRY",440,"rural","all","total","we_piped_water",633.949068938493
"PRY",440,"rural","all","total","we_bottled",998.306672761883
"PRY",440,"rural","all","total","we_trucked",0
"PRY",440,"rural","all","total","satisfied_service",0
"PRY",440,"rural","all","total","unsatisfied_service",0
"PRY",440,"rural","all","total","improved_san",86.1205356212729
"PRY",440,"rural","all","total","no_san_access",0.581215973548205
"PRY",440,"rural","all","total","open_def",0
"PRY",440,"rural","all","total","sewage_treated",0.702652633043023
"PRY",440,"rural","all","total","sewage_contaminates",0.267065859905658
"PRY",979,"urban","all","total","twe_usd_pc",3.35867143761534
"PRY",979,"urban","all","total","twe_usd",11.8116207849188
"PRY",979,"urban","all","total","access_water_piped_home",58.0451571074609
"PRY",979,"urban","all","total","access_water_piped_plot",3.58758841961928
"PRY",979,"urban","all","total","water_on_premises",14.8972439987345
"PRY",979,"urban","all","total","water_distr",80.4817837517295
"PRY",979,"urban","all","total","consume_distr",61.6327455270802
"PRY",979,"urban","all","total","consume_other",1.60810646372747
"PRY",979,"urban","all","total","consume_bottled",19.4553069068493
"PRY",979,"urban","all","total","consume_delivered",0.162290754938753
"PRY",979,"urban","all","total","consume_impspring",0
"PRY",979,"urban","all","total","consume_impwell",10.1665775781826
"PRY",979,"urban","all","total","consume_publictap",4.8683639066912
"PRY",979,"urban","all","total","consume_rain",0.225244242131647
"PRY",979,"urban","all","total","consume_unimproved",1.88136462039882
"PRY",979,"urban","all","total","ou_bottled",0
"PRY",979,"urban","all","total","ou_delivered",0
"PRY",979,"urban","all","total","ou_distr",79.1112707741327
"PRY",979,"urban","all","total","ou_impspring",0
"PRY",979,"urban","all","total","ou_impwell",11.8165170325719
"PRY",979,"urban","all","total","ou_other",2.53884511654257
"PRY",979,"urban","all","total","ou_publictap",4.44444574551589
"PRY",979,"urban","all","total","ou_rain",0.0537700022497014
"PRY",979,"urban","all","total","ou_unimproved",2.03515132898715
"PRY",979,"urban","all","total","san_ecolatrine",0.387547977660448
"PRY",979,"urban","all","total","san_exclusive",98.2641113459816
"PRY",979,"urban","all","total","san_implatrine",5.62501825868542
"PRY",979,"urban","all","total","san_other",3.917314590905
"PRY",979,"urban","all","total","san_septic",70.6727707705265
"PRY",979,"urban","all","total","san_sewer",17.9786164219538
"PRY",979,"urban","all","total","san_unimp",1.01552730234436
"PRY",979,"urban","all","total","improved_w_access",96.5105289158737
"PRY",979,"urban","all","total","water_daily",68.4019533491022
"PRY",979,"urban","all","total","w_dist_treatment",18.2599190617194
"PRY",979,"urban","all","total","w_treatment",30.6392031432001
"PRY",979,"urban","all","total","reason_w_treatment_taste",0.663504488003824
"PRY",979,"urban","all","total","reason_w_treatment_color",0.780007890674249
"PRY",979,"urban","all","total","reason_w_treatment_quality",12.1869912147958
"PRY",979,"urban","all","total","reason_w_treatment_continuity",0.142075232225561
"PRY",979,"urban","all","total","we_piped_water",1080.69886601139
"PRY",979,"urban","all","total","we_bottled",955.804776359868
"PRY",979,"urban","all","total","we_trucked",0
"PRY",979,"urban","all","total","satisfied_service",0
"PRY",979,"urban","all","total","unsatisfied_service",0
"PRY",979,"urban","all","total","improved_san",94.6639534288261
"PRY",979,"urban","all","total","no_san_access",0.403204677924492
"PRY",979,"urban","all","total","open_def",0
"PRY",979,"urban","all","total","sewage_treated",2.21003499490415
"PRY",979,"urban","all","total","sewage_contaminates",2.65625022106088
"SLV",876,"rural","all","total","twe_usd_pc",3.2334293508939
"SLV",876,"rural","all","total","twe_usd",11.9148523693956
"SLV",876,"rural","all","total","access_water_piped_home",34.6293684365916
"SLV",876,"rural","all","total","access_water_piped_plot",11.1571594622471
"SLV",876,"rural","all","total","water_on_premises",15.5864559431522
"SLV",876,"rural","all","total","water_distr",60.419527144615
"SLV",876,"rural","all","total","consume_distr",45.7865278988387
"SLV",876,"rural","all","total","consume_other",16.9326153875251
"SLV",876,"rural","all","total","consume_bottled",17.3619891502491
"SLV",876,"rural","all","total","consume_delivered",0.680779364403211
"SLV",876,"rural","all","total","consume_impspring",2.06453123939728
"SLV",876,"rural","all","total","consume_impwell",11.345113221284
"SLV",876,"rural","all","total","consume_publictap",1.49363988339853
"SLV",876,"rural","all","total","consume_rain",0.271081547773767
"SLV",876,"rural","all","total","consume_unimproved",4.06372230713028
"SLV",876,"rural","all","total","ou_bottled",0.223784900252297
"SLV",876,"rural","all","total","ou_delivered",0.940662205132053
"SLV",876,"rural","all","total","ou_distr",59.4655721688507
"SLV",876,"rural","all","total","ou_impspring",1.45337242398881
"SLV",876,"rural","all","total","ou_impwell",12.618624194516
"SLV",876,"rural","all","total","ou_other",15.1622483886408
"SLV",876,"rural","all","total","ou_publictap",3.2685785297197
"SLV",876,"rural","all","total","ou_rain",0.756563937501174
"SLV",876,"rural","all","total","ou_unimproved",6.11059325139853
"SLV",876,"rural","all","total","san_ecolatrine",23.2591430936187
"SLV",876,"rural","all","total","san_exclusive",88.2806841353116
"SLV",876,"rural","all","total","san_implatrine",13.3192583395389
"SLV",876,"rural","all","total","san_other",3.20381605119017
"SLV",876,"rural","all","total","san_septic",36.7211633114612
"SLV",876,"rural","all","total","san_sewer",13.9778211760368
"SLV",876,"rural","all","total","san_unimp",6.28152112036462
"SLV",876,"rural","all","total","improved_w_access",79.0036623053446
"SLV",876,"rural","all","total","water_daily",35.8213736723166
"SLV",876,"rural","all","total","w_dist_treatment",19.1700673457854
"SLV",876,"rural","all","total","w_treatment",44.7098995509631
"SLV",876,"rural","all","total","reason_w_treatment_taste",0.0411184705369308
"SLV",876,"rural","all","total","reason_w_treatment_color",0
"SLV",876,"rural","all","total","reason_w_treatment_quality",22.5671987967015
"SLV",876,"rural","all","total","reason_w_treatment_continuity",0.155800372471604
"SLV",876,"rural","all","total","we_piped_water",866.253568162221
"SLV",876,"rural","all","total","we_bottled",1772.90808680138
"SLV",876,"rural","all","total","we_trucked",3654.18516479387
"SLV",876,"rural","all","total","satisfied_service",0
"SLV",876,"rural","all","total","unsatisfied_service",0
"SLV",876,"rural","all","total","improved_san",87.2773859206556
"SLV",876,"rural","all","total","no_san_access",3.23727690778964
"SLV",876,"rural","all","total","open_def",0.671045869245683
"SLV",876,"rural","all","total","sewage_treated",0.788084375589201
"SLV",876,"rural","all","total","sewage_contaminates",2.22643336319377
"SLV",721,"urban","all","total","twe_usd_pc",5.28116845033126
"SLV",721,"urban","all","total","twe_usd",17.5989704657686
"SLV",721,"urban","all","total","access_water_piped_home",40.7358754835145
"SLV",721,"urban","all","total","access_water_piped_plot",3.84429292020135
"SLV",721,"urban","all","total","water_on_premises",4.83595951134976
"SLV",721,"urban","all","total","water_distr",83.7189543448138
"SLV",721,"urban","all","total","consume_distr",44.5801684037159
"SLV",721,"urban","all","total","consume_other",10.1377689760953
"SLV",721,"urban","all","total","consume_bottled",41.1642738602771
"SLV",721,"urban","all","total","consume_delivered",0
"SLV",721,"urban","all","total","consume_impspring",0
"SLV",721,"urban","all","total","consume_impwell",2.91823146339249
"SLV",721,"urban","all","total","consume_publictap",0.0945850120754834
"SLV",721,"urban","all","total","consume_rain",0.46066057327447
"SLV",721,"urban","all","total","consume_unimproved",0.64431171116922
"SLV",721,"urban","all","total","ou_bottled",0
"SLV",721,"urban","all","total","ou_delivered",0.0646696653392904
"SLV",721,"urban","all","total","ou_distr",83.5330304919404
"SLV",721,"urban","all","total","ou_impspring",0.232118245787755
"SLV",721,"urban","all","total","ou_impwell",5.48208182741711
"SLV",721,"urban","all","total","ou_other",8.27758739007239
"SLV",721,"urban","all","total","ou_publictap",1.0672123747317
"SLV",721,"urban","all","total","ou_rain",0.49196579837543
"SLV",721,"urban","all","total","ou_unimproved",0.851334206335951
"SLV",721,"urban","all","total","san_ecolatrine",4.68020035261764
"SLV",721,"urban","all","total","san_exclusive",95.778509922886
"SLV",721,"urban","all","total","san_implatrine",5.63911507231193
"SLV",721,"urban","all","total","san_other",1.98718598117831
"SLV",721,"urban","all","total","san_septic",18.5108543618497
"SLV",721,"urban","all","total","san_sewer",67.2229140423137
"SLV",721,"urban","all","total","san_unimp",1.34073432092969
"SLV",721,"urban","all","total","improved_w_access",89.2179193127354
"SLV",721,"urban","all","total","water_daily",57.6455264476656
"SLV",721,"urban","all","total","w_dist_treatment",16.8539916040641
"SLV",721,"urban","all","total","w_treatment",41.1537901486778
"SLV",721,"urban","all","total","reason_w_treatment_taste",0
"SLV",721,"urban","all","total","reason_w_treatment_color",0
"SLV",721,"urban","all","total","reason_w_treatment_quality",14.8251042553119
"SLV",721,"urban","all","total","reason_w_treatment_continuity",0
"SLV",721,"urban","all","total","we_piped_water",970.171854416197
"SLV",721,"urban","all","total","we_bottled",1621.49175335813
"SLV",721,"urban","all","total","we_trucked",6000
"SLV",721,"urban","all","total","satisfied_service",0
"SLV",721,"urban","all","total","unsatisfied_service",0
"SLV",721,"urban","all","total","improved_san",96.0530838290929
"SLV",721,"urban","all","total","no_san_access",0.618995868799061
"SLV",721,"urban","all","total","open_def",0
"SLV",721,"urban","all","total","sewage_treated",2.83420829823527
"SLV",721,"urban","all","total","sewage_contaminates",18.8712864975363
"URY",222,"rural","all","total","twe_usd_pc",7.60955348625251
"URY",222,"rural","all","total","twe_usd",19.5812281820514
"URY",222,"rural","all","total","access_water_piped_home",58.2521559347715
"URY",222,"rural","all","total","access_water_piped_plot",0.775597271395521
"URY",222,"rural","all","total","water_on_premises",18.8014292422879
"URY",222,"rural","all","total","water_distr",76.28356672927
"URY",222,"rural","all","total","consume_distr",59.027753206167
"URY",222,"rural","all","total","consume_other",0.43305253429587
"URY",222,"rural","all","total","consume_bottled",19.7405152074556
"URY",222,"rural","all","total","consume_delivered",0.581401873958315
"URY",222,"rural","all","total","consume_impspring",1.82711945490339
"URY",222,"rural","all","total","consume_impwell",17.4373984197795
"URY",222,"rural","all","total","consume_publictap",0
"URY",222,"rural","all","total","consume_rain",0.17716203204468
"URY",222,"rural","all","total","consume_unimproved",0.775597271395521
"URY",222,"rural","all","total","ou_bottled",0
"URY",222,"rural","all","total","ou_delivered",0.618548167845789
"URY",222,"rural","all","total","ou_distr",74.5127657095477
"URY",222,"rural","all","total","ou_impspring",1.94385577667904
"URY",222,"rural","all","total","ou_impwell",19.7000091049561
"URY",222,"rural","all","total","ou_other",1.76533465993869
"URY",222,"rural","all","total","ou_publictap",0
"URY",222,"rural","all","total","ou_rain",0.431188757213822
"URY",222,"rural","all","total","ou_unimproved",1.02829782381877
"URY",222,"rural","all","total","san_ecolatrine",0.414718238317245
"URY",222,"rural","all","total","san_exclusive",95.4335676413484
"URY",222,"rural","all","total","san_implatrine",0.641142067267641
"URY",222,"rural","all","total","san_other",0.43305253429587
"URY",222,"rural","all","total","san_septic",74.0748593480199
"URY",222,"rural","all","total","san_sewer",21.8588350738423
"URY",222,"rural","all","total","san_unimp",0
"URY",222,"rural","all","total","improved_w_access",98.7913501943086
"URY",222,"rural","all","total","water_daily",72.1993825675237
"URY",222,"rural","all","total","w_dist_treatment",18.5253193998971
"URY",222,"rural","all","total","w_treatment",30.7668863356699
"URY",222,"rural","all","total","reason_w_treatment_taste",2.84266984342991
"URY",222,"rural","all","total","reason_w_treatment_color",0
"URY",222,"rural","all","total","reason_w_treatment_quality",16.4037528510761
"URY",222,"rural","all","total","reason_w_treatment_continuity",0
"URY",222,"rural","all","total","we_piped_water",2198.83708774325
"URY",222,"rural","all","total","we_bottled",1906.3073438765
"URY",222,"rural","all","total","we_trucked",0
"URY",222,"rural","all","total","satisfied_service",89.1254780514211
"URY",222,"rural","all","total","unsatisfied_service",10.8745219485789
"URY",222,"rural","all","total","improved_san",96.9895547274471
"URY",222,"rural","all","total","no_san_access",2.57739273825706
"URY",222,"rural","all","total","open_def",0
"URY",222,"rural","all","total","sewage_treated",2.21042887120113
"URY",222,"rural","all","total","sewage_contaminates",2.36301921644925
"URY",1288,"urban","all","total","twe_usd_pc",10.9267239423004
"URY",1288,"urban","all","total","twe_usd",28.1790676226103
"URY",1288,"urban","all","total","access_water_piped_home",58.6533118760993
"URY",1288,"urban","all","total","access_water_piped_plot",0.715763438925767
"URY",1288,"urban","all","total","water_on_premises",0.881522672501617
"URY",1288,"urban","all","total","water_distr",97.52092276537
"URY",1288,"urban","all","total","consume_distr",59.3690753150251
"URY",1288,"urban","all","total","consume_other",0.0802960868530268
"URY",1288,"urban","all","total","consume_bottled",39.5051336488664
"URY",1288,"urban","all","total","consume_delivered",0
"URY",1288,"urban","all","total","consume_impspring",0
"URY",1288,"urban","all","total","consume_impwell",1.04549494925546
"URY",1288,"urban","all","total","consume_publictap",0
"URY",1288,"urban","all","total","consume_rain",0
"URY",1288,"urban","all","total","consume_unimproved",0
"URY",1288,"urban","all","total","ou_bottled",0
"URY",1288,"urban","all","total","ou_delivered",0
"URY",1288,"urban","all","total","ou_distr",97.4065743104353
"URY",1288,"urban","all","total","ou_impspring",0
"URY",1288,"urban","all","total","ou_impwell",1.61448862492138
"URY",1288,"urban","all","total","ou_other",0.767149280204181
"URY",1288,"urban","all","total","ou_publictap",0
"URY",1288,"urban","all","total","ou_rain",0.211787784439134
"URY",1288,"urban","all","total","ou_unimproved",0
"URY",1288,"urban","all","total","san_ecolatrine",0.163972276753846
"URY",1288,"urban","all","total","san_exclusive",96.6276473302001
"URY",1288,"urban","all","total","san_implatrine",0.212843655973015
"URY",1288,"urban","all","total","san_other",1.52735905842966
"URY",1288,"urban","all","total","san_septic",33.6098872518719
"URY",1288,"urban","all","total","san_sewer",63.9592845537754
"URY",1288,"urban","all","total","san_unimp",0
"URY",1288,"urban","all","total","improved_w_access",99.919703913147
"URY",1288,"urban","all","total","water_daily",96.1581204790725
"URY",1288,"urban","all","total","w_dist_treatment",24.0847137985373
"URY",1288,"urban","all","total","w_treatment",40.3560061348152
"URY",1288,"urban","all","total","reason_w_treatment_taste",6.28751465673057
"URY",1288,"urban","all","total","reason_w_treatment_color",0.700422030456407
"URY",1288,"urban","all","total","reason_w_treatment_quality",12.0594437130039
"URY",1288,"urban","all","total","reason_w_treatment_continuity",0.2228425942212
"URY",1288,"urban","all","total","we_piped_water",2461.09148842144
"URY",1288,"urban","all","total","we_bottled",2143.06210376545
"URY",1288,"urban","all","total","we_trucked",0
"URY",1288,"urban","all","total","satisfied_service",87.3005802038001
"URY",1288,"urban","all","total","unsatisfied_service",12.6994197961999
"URY",1288,"urban","all","total","improved_san",97.9459877383742
"URY",1288,"urban","all","total","no_san_access",0.52665320319614
"URY",1288,"urban","all","total","open_def",0
"URY",1288,"urban","all","total","sewage_treated",8.7531908415377
"URY",1288,"urban","all","total","sewage_contaminates",16.0112881280286
"ARG",767,"country","female","total","twe_usd_pc",3.26571594865732
"ARG",767,"country","female","total","twe_usd",9.66333309770793
"ARG",767,"country","female","total","access_water_piped_home",63.0032876964617
"ARG",767,"country","female","total","access_water_piped_plot",4.19324457078721
"ARG",767,"country","female","total","water_on_premises",7.8317635962164
"ARG",767,"country","female","total","water_distr",84.1081491026481
"ARG",767,"country","female","total","consume_distr",67.1965322672489
"ARG",767,"country","female","total","consume_other",2.6153499768958
"ARG",767,"country","female","total","consume_bottled",21.5114145679914
"ARG",767,"country","female","total","consume_delivered",0.394882298824274
"ARG",767,"country","female","total","consume_impspring",0
"ARG",767,"country","female","total","consume_impwell",6.48940942540284
"ARG",767,"country","female","total","consume_publictap",1.53700415047731
"ARG",767,"country","female","total","consume_rain",0
"ARG",767,"country","female","total","consume_unimproved",0.255407313159475
"ARG",767,"country","female","total","ou_bottled",0.235794955451808
"ARG",767,"country","female","total","ou_delivered",0.605480769186606
"ARG",767,"country","female","total","ou_distr",83.6775698219662
"ARG",767,"country","female","total","ou_impspring",0
"ARG",767,"country","female","total","ou_impwell",12.4649333418804
"ARG",767,"country","female","total","ou_other",1.47428668155704
"ARG",767,"country","female","total","ou_publictap",1.01586483357353
"ARG",767,"country","female","total","ou_rain",0.129300947419358
"ARG",767,"country","female","total","ou_unimproved",0.396768648965072
"ARG",767,"country","female","total","san_ecolatrine",0
"ARG",767,"country","female","total","san_exclusive",94.3021116473579
"ARG",767,"country","female","total","san_implatrine",3.79553942806684
"ARG",767,"country","female","total","san_other",2.82234410775417
"ARG",767,"country","female","total","san_septic",39.2720485849325
"ARG",767,"country","female","total","san_sewer",53.522596760137
"ARG",767,"country","female","total","san_unimp",0.26914799927838
"ARG",767,"country","female","total","improved_w_access",97.1292427099447
"ARG",767,"country","female","total","water_daily",79.8956569002717
"ARG",767,"country","female","total","w_dist_treatment",23.0703460018735
"ARG",767,"country","female","total","w_treatment",33.0206156929175
"ARG",767,"country","female","total","reason_w_treatment_taste",3.44764830249287
"ARG",767,"country","female","total","reason_w_treatment_color",1.90430813515139
"ARG",767,"country","female","total","reason_w_treatment_quality",14.1517501302553
"ARG",767,"country","female","total","reason_w_treatment_continuity",0.81606199632652
"ARG",767,"country","female","total","we_piped_water",1153.68041973346
"ARG",767,"country","female","total","we_bottled",1432.29921632341
"ARG",767,"country","female","total","we_trucked",0
"ARG",767,"country","female","total","satisfied_service",0
"ARG",767,"country","female","total","unsatisfied_service",0
"ARG",767,"country","female","total","improved_san",96.5901847731363
"ARG",767,"country","female","total","no_san_access",0.318323119831146
"ARG",767,"country","female","total","open_def",0
"ARG",767,"country","female","total","sewage_treated",8.81123299322507
"ARG",767,"country","female","total","sewage_contaminates",7.1693097382458
"ARG",763,"country","male","total","twe_usd_pc",3.6591597662064
"ARG",763,"country","male","total","twe_usd",9.74321046016297
"ARG",763,"country","male","total","access_water_piped_home",59.515982011822
"ARG",763,"country","male","total","access_water_piped_plot",2.14482865853822
"ARG",763,"country","male","total","water_on_premises",12.4566732849501
"ARG",763,"country","male","total","water_distr",82.4719825741106
"ARG",763,"country","male","total","consume_distr",61.6608106703602
"ARG",763,"country","male","total","consume_other",1.06260480159606
"ARG",763,"country","male","total","consume_bottled",23.3465864565825
"ARG",763,"country","male","total","consume_delivered",0.337282776277617
"ARG",763,"country","male","total","consume_impspring",0
"ARG",763,"country","male","total","consume_impwell",11.2884805962107
"ARG",763,"country","male","total","consume_publictap",0.79879479334238
"ARG",763,"country","male","total","consume_rain",0.303243687683358
"ARG",763,"country","male","total","consume_unimproved",1.20219621794718
"ARG",763,"country","male","total","ou_bottled",0
"ARG",763,"country","male","total","ou_delivered",0
"ARG",763,"country","male","total","ou_distr",81.1161628783038
"ARG",763,"country","male","total","ou_impspring",0.156614401231401
"ARG",763,"country","male","total","ou_impwell",13.4006003079031
"ARG",763,"country","male","total","ou_other",2.18744179163022
"ARG",763,"country","male","total","ou_publictap",1.60699038230077
"ARG",763,"country","male","total","ou_rain",0.20631392618519
"ARG",763,"country","male","total","ou_unimproved",1.32587631244556
"ARG",763,"country","male","total","san_ecolatrine",0.365819803393306
"ARG",763,"country","male","total","san_exclusive",96.9981445716258
"ARG",763,"country","male","total","san_implatrine",6.0708353886702
"ARG",763,"country","male","total","san_other",2.50841996492972
"ARG",763,"country","male","total","san_septic",38.9651930808853
"ARG",763,"country","male","total","san_sewer",51.3363647676654
"ARG",763,"country","male","total","san_unimp",0.116790572228253
"ARG",763,"country","male","total","improved_w_access",97.7351989804568
"ARG",763,"country","male","total","water_daily",78.829575795878
"ARG",763,"country","male","total","w_dist_treatment",16.8751688245598
"ARG",763,"country","male","total","w_treatment",28.6090183762642
"ARG",763,"country","male","total","reason_w_treatment_taste",3.35270080296358
"ARG",763,"country","male","total","reason_w_treatment_color",1.31334910174353
"ARG",763,"country","male","total","reason_w_treatment_quality",12.0366183527218
"ARG",763,"country","male","total","reason_w_treatment_continuity",0.182363820845646
"ARG",763,"country","male","total","we_piped_water",1067.44686555667
"ARG",763,"country","male","total","we_bottled",1427.14914739124
"ARG",763,"country","male","total","we_trucked",0
"ARG",763,"country","male","total","satisfied_service",0
"ARG",763,"country","male","total","unsatisfied_service",0
"ARG",763,"country","male","total","improved_san",96.7382130406142
"ARG",763,"country","male","total","no_san_access",0.63657642222779
"ARG",763,"country","male","total","open_def",0
"ARG",763,"country","male","total","sewage_treated",16.2126077876562
"ARG",763,"country","male","total","sewage_contaminates",6.40269624893999
"BOL",691,"country","female","total","twe_usd_pc",2.8980369007099
"BOL",691,"country","female","total","twe_usd",11.9397995658732
"BOL",691,"country","female","total","access_water_piped_home",64.0785929938235
"BOL",691,"country","female","total","access_water_piped_plot",6.9391817591013
"BOL",691,"country","female","total","water_on_premises",7.84714059192008
"BOL",691,"country","female","total","water_distr",80.5284513306417
"BOL",691,"country","female","total","consume_distr",71.0177747529248
"BOL",691,"country","female","total","consume_other",6.49895530755519
"BOL",691,"country","female","total","consume_bottled",12.7021878954925
"BOL",691,"country","female","total","consume_delivered",1.42243715775524
"BOL",691,"country","female","total","consume_impspring",0.830981290541936
"BOL",691,"country","female","total","consume_impwell",4.25557929606627
"BOL",691,"country","female","total","consume_publictap",0.278614812740629
"BOL",691,"country","female","total","consume_rain",0.423442754233743
"BOL",691,"country","female","total","consume_unimproved",2.57002673268973
"BOL",691,"country","female","total","ou_bottled",0
"BOL",691,"country","female","total","ou_delivered",3.33993241567391
"BOL",691,"country","female","total","ou_distr",79.1831694127254
"BOL",691,"country","female","total","ou_impspring",0.790548233182818
"BOL",691,"country","female","total","ou_impwell",5.05921185190612
"BOL",691,"country","female","total","ou_other",7.57642741089634
"BOL",691,"country","female","total","ou_publictap",1.22719026247847
"BOL",691,"country","female","total","ou_rain",0.0531185317072232
"BOL",691,"country","female","total","ou_unimproved",2.77040188142973
"BOL",691,"country","female","total","san_ecolatrine",0.806645708528311
"BOL",691,"country","female","total","san_exclusive",85.5274698524612
"BOL",691,"country","female","total","san_implatrine",15.7323027114734
"BOL",691,"country","female","total","san_other",3.01729574602856
"BOL",691,"country","female","total","san_septic",15.5336573186327
"BOL",691,"country","female","total","san_sewer",59.2037753906511
"BOL",691,"country","female","total","san_unimp",2.59025866106651
"BOL",691,"country","female","total","improved_w_access",90.9310179597551
"BOL",691,"country","female","total","water_daily",72.7827913758356
"BOL",691,"country","female","total","w_dist_treatment",50.5899877200734
"BOL",691,"country","female","total","w_treatment",72.0261965136828
"BOL",691,"country","female","total","reason_w_treatment_taste",1.47082969968138
"BOL",691,"country","female","total","reason_w_treatment_color",0.126556307659468
"BOL",691,"country","female","total","reason_w_treatment_quality",34.4163757086946
"BOL",691,"country","female","total","reason_w_treatment_continuity",0.399041993534017
"BOL",691,"country","female","total","we_piped_water",1141.38435259892
"BOL",691,"country","female","total","we_bottled",1103.29168810836
"BOL",691,"country","female","total","we_trucked",2174.50762261606
"BOL",691,"country","female","total","satisfied_service",73.1719454762716
"BOL",691,"country","female","total","unsatisfied_service",26.8280545237284
"BOL",691,"country","female","total","improved_san",91.2763811292856
"BOL",691,"country","female","total","no_san_access",3.11606446361938
"BOL",691,"country","female","total","open_def",1.29800262031413
"BOL",691,"country","female","total","sewage_treated",3.10354133689816
"BOL",691,"country","female","total","sewage_contaminates",1.31882040674584
"BOL",787,"country","male","total","twe_usd_pc",3.17676598520413
"BOL",787,"country","male","total","twe_usd",12.3054241930651
"BOL",787,"country","male","total","access_water_piped_home",56.7603819334071
"BOL",787,"country","male","total","access_water_piped_plot",6.65074868516324
"BOL",787,"country","male","total","water_on_premises",13.1180706126383
"BOL",787,"country","male","total","water_distr",75.1488231850322
"BOL",787,"country","male","total","consume_distr",63.4111306185703
"BOL",787,"country","male","total","consume_other",6.5443348890794
"BOL",787,"country","male","total","consume_bottled",14.4712201867481
"BOL",787,"country","male","total","consume_delivered",1.71878297995246
"BOL",787,"country","male","total","consume_impspring",0.944894365924621
"BOL",787,"country","male","total","consume_impwell",6.87912296587323
"BOL",787,"country","male","total","consume_publictap",2.48289020341627
"BOL",787,"country","male","total","consume_rain",0.555970419548639
"BOL",787,"country","male","total","consume_unimproved",2.9916533708869
"BOL",787,"country","male","total","ou_bottled",0
"BOL",787,"country","male","total","ou_delivered",1.9132803054855
"BOL",787,"country","male","total","ou_distr",71.7861615638227
"BOL",787,"country","male","total","ou_impspring",0.846041913874077
"BOL",787,"country","male","total","ou_impwell",8.10979678608132
"BOL",787,"country","male","total","ou_other",9.0923786719672
"BOL",787,"country","male","total","ou_publictap",2.92043135106184
"BOL",787,"country","male","total","ou_rain",0.603662333842437
"BOL",787,"country","male","total","ou_unimproved",4.7282470738649
"BOL",787,"country","male","total","san_ecolatrine",0.697482359541581
"BOL",787,"country","male","total","san_exclusive",84.8492396061934
"BOL",787,"country","male","total","san_implatrine",18.7529026469081
"BOL",787,"country","male","total","san_other",0.608011097531653
"BOL",787,"country","male","total","san_septic",18.1565119611739
"BOL",787,"country","male","total","san_sewer",55.1757842805718
"BOL",787,"country","male","total","san_unimp",2.71598327506732
"BOL",787,"country","male","total","improved_w_access",90.4640117400337
"BOL",787,"country","male","total","water_daily",63.8787317826127
"BOL",787,"country","male","total","w_dist_treatment",39.2078203882122
"BOL",787,"country","male","total","w_treatment",61.854568879082
"BOL",787,"country","male","total","reason_w_treatment_taste",0.384950544196175
